input_text,output_json
"Lokasi rumah: Pulo, Kebayoran Baru, No.10 jl BUNCIT RAYA, Lantai 5 Unit 3A, 12160, Jaksel","{""nama_jalan"": ""JL. BUNCIT RAYA"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""10"", ""rt"": null, ""rw"": null, ""kelurahan"": ""Pulo"", ""kecamatan"": ""Kebayoran Baru"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": null, ""kodepos"": ""12160"", ""detail_unit"": ""Lantai 5 Unit 3A""}"
Lokasi rumah: Jln. KEBANTENAN 2B Lantai 16 Unit 8A RT 12/RW 05 Kedoya Selatan Kebon Jeruk Jakarta Bar. 11520 DKI Jakarta,"{""nama_jalan"": ""JL. KEBANTENAN"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""2B"", ""rt"": ""12"", ""rw"": ""5"", ""kelurahan"": ""Kedoya Selatan"", ""kecamatan"": ""Kebon Jeruk"", ""kota_kabupaten"": ""Kota Jakarta Barat"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""11520"", ""detail_unit"": ""Lantai 16 Unit 8A""}"
Tolong antarkan ke alamat DKI Jakarta Jakarta Tim. Batu Ampar Kramatjati Capitol Park No. 12 Blok D3 RT 02/RW 05,"{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""Capitol Park"", ""blok_kavling"": ""D3"", ""nomor"": ""12"", ""rt"": ""2"", ""rw"": ""5"", ""kelurahan"": ""Batu Ampar"", ""kecamatan"": ""Kramatjati"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": null, ""detail_unit"": null}"
Tujuan: Jaksel DKI Jakarta Karet Semanggi Setiabudi jl. PADEMANGAN V No. 24A,"{""nama_jalan"": ""JL. PADEMANGAN V"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""24A"", ""rt"": null, ""rw"": null, ""kelurahan"": ""Karet Semanggi"", ""kecamatan"": ""Setiabudi"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": null, ""detail_unit"": null}"
"Tolong antarkan ke alamat Jl ANGGREK No.38A, Rt.5/Rw.12, Manggarai Selatan, Tebet, Jaksel, 12860","{""nama_jalan"": ""JL. ANGGREK"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""38A"", ""rt"": ""5"", ""rw"": ""12"", ""kelurahan"": ""Manggarai Selatan"", ""kecamatan"": ""Tebet"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": null, ""kodepos"": ""12860"", ""detail_unit"": null}"
Kirim paket ke Kebon Baru - Tebet - jl KEBAGUSAN RAYA 50B - RT 8/RW 1 - Jakarta Sel.,"{""nama_jalan"": ""JL. KEBAGUSAN RAYA"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""50B"", ""rt"": ""8"", ""rw"": ""1"", ""kelurahan"": ""Kebon Baru"", ""kecamatan"": ""Tebet"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": null, ""kodepos"": null, ""detail_unit"": null}"
Tolong antarkan ke alamat Balekambang - Kramatjati - gg KEDOYA RAYA (PASAR INPRES) No. 18A - Lantai 3 Unit 10A - RT 04/RW 11 - Jaktim - 13530 - DKI Jakarta,"{""nama_jalan"": ""JL. KEDOYA RAYA (PASAR INPRES)"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""18A"", ""rt"": ""4"", ""rw"": ""11"", ""kelurahan"": ""Balekambang"", ""kecamatan"": ""Kramatjati"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""13530"", ""detail_unit"": ""Lantai 3 Unit 10A""}"
gg. RAWA GELAM III No. 17A RT 10/RW 12 Kebayoran Lama Utara Kebayoran Lama Jakarta Sel. 12240 DKI Jakarta,"{""nama_jalan"": ""JL. RAWA GELAM III"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""17A"", ""rt"": ""10"", ""rw"": ""12"", ""kelurahan"": ""Kebayoran Lama Utara"", ""kecamatan"": ""Kebayoran Lama"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""12240"", ""detail_unit"": null}"
"Lokasi rumah: JALAN TOMANG UTARA II No. 23B, Rt.2 / Rw.5, Bali Mester, Jatinegara, Jaktim, 13310","{""nama_jalan"": ""JL. TOMANG UTARA II"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""23B"", ""rt"": ""2"", ""rw"": ""5"", ""kelurahan"": ""Bali Mester"", ""kecamatan"": ""Jatinegara"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": null, ""kodepos"": ""13310"", ""detail_unit"": null}"
Tujuan: Jln. KH. HASYIM ASHARI No. 83A / Rt.4 / Rw.5 / Gunung Sahari Utara / Sawah Besar / Jakarta Pusat,"{""nama_jalan"": ""JL. KH. HASYIM ASHARI"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""83A"", ""rt"": ""4"", ""rw"": ""5"", ""kelurahan"": ""Gunung Sahari Utara"", ""kecamatan"": ""Sawah Besar"", ""kota_kabupaten"": ""Kota Jakarta Pusat"", ""provinsi"": null, ""kodepos"": null, ""detail_unit"": null}"
Kirim paket ke Jatinegara Bali Mester BUGNA 82 Rt.7 Rw.5 13310 Jaktim DKI Jakarta,"{""nama_jalan"": ""JL. BUNGA"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""82"", ""rt"": ""7"", ""rw"": ""5"", ""kelurahan"": ""Bali Mester"", ""kecamatan"": ""Jatinegara"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""13310"", ""detail_unit"": null}"
"Alamat saya di Four Winds of Senayan Blok A15 6 - RT 15, RW 3 - Cipayung - Cipayung - Jakarta Tim. - 13840","{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""Four Winds of Senayan"", ""blok_kavling"": ""A15"", ""nomor"": ""6"", ""rt"": ""15"", ""rw"": ""3"", ""kelurahan"": ""Cipayung"", ""kecamatan"": ""Cipayung"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": null, ""kodepos"": ""13840"", ""detail_unit"": null}"
Lokasi rumah: gang MANGGA BESAR IV No. 15 - RT 03/RW 09 - Kembangan Utara - Kembangan - Jakarta Bar. - 11610,"{""nama_jalan"": ""JL. MANGGA BESAR IV"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""15"", ""rt"": ""3"", ""rw"": ""9"", ""kelurahan"": ""Kembangan Utara"", ""kecamatan"": ""Kembangan"", ""kota_kabupaten"": ""Kota Jakarta Barat"", ""provinsi"": null, ""kodepos"": ""11610"", ""detail_unit"": null}"
"Bendungan Hilir, Tanah Abang, No.64C jalan PLUIT PUTERA, Rt.4/Rw.11, 10210, Jakarta Pusat","{""nama_jalan"": ""JL. PLUIT PUTERA"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""64C"", ""rt"": ""4"", ""rw"": ""11"", ""kelurahan"": ""Bendungan Hilir"", ""kecamatan"": ""Tanah Abang"", ""kota_kabupaten"": ""Kota Jakarta Pusat"", ""provinsi"": null, ""kodepos"": ""10210"", ""detail_unit"": null}"
Tolong antarkan ke alamat Grogol Petamburan / Jelambar / Museum Bank Tabungan Negara Blok C14 4 / Rt.6 / Rw.12 / Jakbar / 11460 / DKI Jakarta,"{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""Museum Bank Tabungan Negara"", ""blok_kavling"": ""C14"", ""nomor"": ""4"", ""rt"": ""6"", ""rw"": ""12"", ""kelurahan"": ""Jelambar"", ""kecamatan"": ""Grogol Petamburan"", ""kota_kabupaten"": ""Kota Jakarta Barat"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""11460"", ""detail_unit"": null}"
Kirim paket ke jln. ABDUL MUIS 23B RT 14/RW 04 Slipi Pal Merah Jakbar 11410,"{""nama_jalan"": ""JL. ABDUL MUIS"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""23B"", ""rt"": ""14"", ""rw"": ""4"", ""kelurahan"": ""Slipi"", ""kecamatan"": ""Pal Merah"", ""kota_kabupaten"": ""Kota Jakarta Barat"", ""provinsi"": null, ""kodepos"": ""11410"", ""detail_unit"": null}"
"Kirim paket ke Jln. PANCORAN TIMUR 64A, Cipayung, Munjul, Jakarta Timur, 13850, DKI Jakarta","{""nama_jalan"": ""JL. PANCORAN TIMUR"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""64A"", ""rt"": null, ""rw"": null, ""kelurahan"": ""Munjul"", ""kecamatan"": ""Cipayung"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""13850"", ""detail_unit"": null}"
Alamat saya di jl. PISANGAN LAMA SELATAN No.92 - Pulau Harapan - Kepulauan Seribu Utara - Kep. Seribu,"{""nama_jalan"": ""JL. PISANGAN LAMA SELATAN"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""92"", ""rt"": null, ""rw"": null, ""kelurahan"": ""Pulau Harapan"", ""kecamatan"": ""Kepulauan Seribu Utara"", ""kota_kabupaten"": ""Kabupaten Kepulauan Seribu"", ""provinsi"": null, ""kodepos"": null, ""detail_unit"": null}"
Kirim paket ke KOMPLEK DEPARTEMEN LUAR NEGERI (GROGOL SELATAN) No. 26 A13 / Rt.9 Rw.2 / Tambora / Duri Selatan / Jakbar / 11270 / DKI Jakarta,"{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""KOMPLEK DEPARTEMEN LUAR NEGERI (GROGOL SELATAN)"", ""blok_kavling"": ""A13"", ""nomor"": ""26"", ""rt"": ""9"", ""rw"": ""2"", ""kelurahan"": ""Duri Selatan"", ""kecamatan"": ""Tambora"", ""kota_kabupaten"": ""Kota Jakarta Barat"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""11270"", ""detail_unit"": null}"
Kirim paket ke Jakarta Selatan / Manggarai / Tebet / PERUMAHAN MIGAS 44 Blok B9 No. 40 / Rt.11 Rw.3,"{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""PERUMAHAN MIGAS 44"", ""blok_kavling"": ""B9"", ""nomor"": ""40"", ""rt"": ""11"", ""rw"": ""3"", ""kelurahan"": ""Manggarai"", ""kecamatan"": ""Tebet"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": null, ""kodepos"": null, ""detail_unit"": null}"
Gerbang Barat Ancol No. 13 D3 / RT 09/RW 08 / Pesanggrahan / Bintaro / Jakarta Selatan / 12330 / DKI Jakarta,"{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""Gerbang Barat Ancol"", ""blok_kavling"": ""D3"", ""nomor"": ""13"", ""rt"": ""9"", ""rw"": ""8"", ""kelurahan"": ""Bintaro"", ""kecamatan"": ""Pesanggrahan"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""12330"", ""detail_unit"": null}"
Alamat saya di KOMPLEK BANK INDONESIA (KEMANGGISAN) No. 15 Blok A3 - Rt.5 Rw.1 - Kebon Jeruk - Kebon Jeruk - Jakarta Barat - 11530,"{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""KOMPLEK BANK INDONESIA (KEMANGGISAN)"", ""blok_kavling"": ""A3"", ""nomor"": ""15"", ""rt"": ""5"", ""rw"": ""1"", ""kelurahan"": ""Kebon Jeruk"", ""kecamatan"": ""Kebon Jeruk"", ""kota_kabupaten"": ""Kota Jakarta Barat"", ""provinsi"": null, ""kodepos"": ""11530"", ""detail_unit"": null}"
SMK Pangudi Rahayu II Jakarta A12 No. 2 / Rawamangun / Pulogadung / Jakarta Timur / 13220,"{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""SMK Pangudi Rahayu II Jakarta"", ""blok_kavling"": ""A12"", ""nomor"": ""2"", ""rt"": null, ""rw"": null, ""kelurahan"": ""Rawamangun"", ""kecamatan"": ""Pulogadung"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": null, ""kodepos"": ""13220"", ""detail_unit"": null}"
Tolong antarkan ke alamat SMK Petri Jaya No. 34 B19 Bambu Apus Cipayung Jaktim 13890,"{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""SMK Petri Jaya"", ""blok_kavling"": ""B19"", ""nomor"": ""34"", ""rt"": null, ""rw"": null, ""kelurahan"": ""Bambu Apus"", ""kecamatan"": ""Cipayung"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": null, ""kodepos"": ""13890"", ""detail_unit"": null}"
"jl. CITRA 6 66C, RT 05/RW 08, Setiabudi, Karet Semanggi, 12930, Jakarta Sel.","{""nama_jalan"": ""JL. CITRA 6"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""66C"", ""rt"": ""5"", ""rw"": ""8"", ""kelurahan"": ""Karet Semanggi"", ""kecamatan"": ""Setiabudi"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": null, ""kodepos"": ""12930"", ""detail_unit"": null}"
Jaktim - 13810 - DKI Jakarta - Lubang Buaya - Cipayung - JL RAYA TERMINAL BARU No. 73 - RT 1 RW 13,"{""nama_jalan"": ""JL. RAYA TERMINAL BARU"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""73"", ""rt"": ""1"", ""rw"": ""13"", ""kelurahan"": ""Lubang Buaya"", ""kecamatan"": ""Cipayung"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""13810"", ""detail_unit"": null}"
Alamat saya di jl. KH. TAISIR No.51C / Rt.14/Rw.8 / Cawang / Kramatjati / 13630 / DKI Jakarta / Jakarta Tim.,"{""nama_jalan"": ""JL. KH. TAISIR"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""51C"", ""rt"": ""14"", ""rw"": ""8"", ""kelurahan"": ""Cawang"", ""kecamatan"": ""Kramatjati"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""13630"", ""detail_unit"": null}"
Alamat saya di jl YOS USDARSO No.59 / Lantai 3 Unit 5A / RT 1/RW 4 / Petukangan Utara / Pesanggrahan / Jakarta Selatan / DKI Jakarta,"{""nama_jalan"": ""JL. YOS SUDARSO"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""59"", ""rt"": ""1"", ""rw"": ""4"", ""kelurahan"": ""Petukangan Utara"", ""kecamatan"": ""Pesanggrahan"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": null, ""detail_unit"": ""Lantai 3 Unit 5A""}"
Tolong antarkan ke alamat SMK Teladan Blok D20 No. 46 / Kebon Jeruk / Kebon Jeruk / Jakarta Barat,"{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""SMK Teladan"", ""blok_kavling"": ""D20"", ""nomor"": ""46"", ""rt"": null, ""rw"": null, ""kelurahan"": ""Kebon Jeruk"", ""kecamatan"": ""Kebon Jeruk"", ""kota_kabupaten"": ""Kota Jakarta Barat"", ""provinsi"": null, ""kodepos"": null, ""detail_unit"": null}"
Tujuan: Kepulauan Seribu 14510 DKI Jakarta Kepulauan Seribu Selatan. Pulau Untung Jawa Jln. ALBARKAH (CILANDAK) 49 RT 01/RW 03,"{""nama_jalan"": ""JL. ALBARKAH (CILANDAK)"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""49"", ""rt"": ""1"", ""rw"": ""3"", ""kelurahan"": ""Pulau Untung Jawa"", ""kecamatan"": ""Kepulauan Seribu Selatan."", ""kota_kabupaten"": ""Kabupaten Kepulauan Seribu"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""14510"", ""detail_unit"": null}"
"Tujuan: Sukabumi Selatan, Kebon Jeruk, Taman Anggrek Ragunan Blok B6 48, Rt.13 Rw.9, DKI Jakarta, Jakarta Bar.","{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""Taman Anggrek Ragunan"", ""blok_kavling"": ""B6"", ""nomor"": ""48"", ""rt"": ""13"", ""rw"": ""9"", ""kelurahan"": ""Sukabumi Selatan"", ""kecamatan"": ""Kebon Jeruk"", ""kota_kabupaten"": ""Kota Jakarta Barat"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": null, ""detail_unit"": null}"
Gang PLUIT PTUERI 5 - RT 08/RW 06 - Kedoya Selatan - Kebon Jeruk - Jakbar - 11520,"{""nama_jalan"": ""JL. PLUIT PUTERI"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""5"", ""rt"": ""8"", ""rw"": ""6"", ""kelurahan"": ""Kedoya Selatan"", ""kecamatan"": ""Kebon Jeruk"", ""kota_kabupaten"": ""Kota Jakarta Barat"", ""provinsi"": null, ""kodepos"": ""11520"", ""detail_unit"": null}"
"Tolong antarkan ke alamat Patria Park No. 41 D14, Rt.6/Rw.6, Pela Mampang, Mampang Prapatan, Jakarta Sel., 12720","{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""Patria Park"", ""blok_kavling"": ""D14"", ""nomor"": ""41"", ""rt"": ""6"", ""rw"": ""6"", ""kelurahan"": ""Pela Mampang"", ""kecamatan"": ""Mampang Prapatan"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": null, ""kodepos"": ""12720"", ""detail_unit"": null}"
"Kirim paket ke Jln INPRES/KAMP. TENGAH No.6A Rt.6, Rw.4 Kebayoran Baru Cipete Utara 12150 Jaksel","{""nama_jalan"": ""JL. INPRES/KAMP. TENGAH"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""6A"", ""rt"": ""6"", ""rw"": ""4"", ""kelurahan"": ""Cipete Utara"", ""kecamatan"": ""Kebayoran Baru"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": null, ""kodepos"": ""12150"", ""detail_unit"": null}"
Kirim paket ke Duren Sawit - Duren Sawit - Taman Anggrek Ragunan No. 36 Blok B4 - Lantai 18 Unit 10A - Rt.1/Rw.3 - Jaktim - DKI Jakarta - 13440,"{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""Taman Anggrek Ragunan"", ""blok_kavling"": ""B4"", ""nomor"": ""36"", ""rt"": ""1"", ""rw"": ""3"", ""kelurahan"": ""Duren Sawit"", ""kecamatan"": ""Duren Sawit"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""13440"", ""detail_unit"": ""Lantai 18 Unit 10A""}"
Tolong antarkan ke alamat Jl. LAKSA No. 38A / Rt.4/Rw.3 / Menteng Atas / Setiabudi / Jakarta Selatan / 12960,"{""nama_jalan"": ""JL. LAKSA"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""38A"", ""rt"": ""4"", ""rw"": ""3"", ""kelurahan"": ""Menteng Atas"", ""kecamatan"": ""Setiabudi"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": null, ""kodepos"": ""12960"", ""detail_unit"": null}"
"Kirim paket ke Jakarta Pusat, Galur, Johar Baru, jln PT HII No. 65B","{""nama_jalan"": ""JL. PT HII"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""65B"", ""rt"": null, ""rw"": null, ""kelurahan"": ""Galur"", ""kecamatan"": ""Johar Baru"", ""kota_kabupaten"": ""Kota Jakarta Pusat"", ""provinsi"": null, ""kodepos"": null, ""detail_unit"": null}"
"Lokasi rumah: Jakarta Timur, 13910, DKI Jakarta, Cakung, Cakung Timur, jalan CIPUTAT 71C, Rt.12 Rw.9","{""nama_jalan"": ""JL. CIPUTAT"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""71C"", ""rt"": ""12"", ""rw"": ""9"", ""kelurahan"": ""Cakung Timur"", ""kecamatan"": ""Cakung"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""13910"", ""detail_unit"": null}"
JLN RATU MELATI II No.42 / Lantai 23 Unit 10A / RT 14/RW 7 / Kebayoran Baru / Gunung / DKI Jakarta / Jakarta Sel.,"{""nama_jalan"": ""JL. RATU MELATI II"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""42"", ""rt"": ""14"", ""rw"": ""7"", ""kelurahan"": ""Gunung"", ""kecamatan"": ""Kebayoran Baru"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": null, ""detail_unit"": ""Lantai 23 Unit 10A""}"
Lokasi rumah: 11460 / Jakarta Barat / DKI Jakarta / Jelambar / Grogol Petamburan / SMK Tunas Harapan C20 No. 25 / Rt.12 / Rw.2,"{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""SMK Tunas Harapan"", ""blok_kavling"": ""C20"", ""nomor"": ""25"", ""rt"": ""12"", ""rw"": ""2"", ""kelurahan"": ""Jelambar"", ""kecamatan"": ""Grogol Petamburan"", ""kota_kabupaten"": ""Kota Jakarta Barat"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""11460"", ""detail_unit"": null}"
JALAN TELUK GONG 68A - Lantai 1 Unit 6A - Pinangranti - Makasar - 13560 - DKI Jakarta - Jakarta Tim.,"{""nama_jalan"": ""JL. TELUK GONG"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""68A"", ""rt"": null, ""rw"": null, ""kelurahan"": ""Pinangranti"", ""kecamatan"": ""Makasar"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""13560"", ""detail_unit"": ""Lantai 1 Unit 6A""}"
"Tolong antarkan ke alamat jln. HATI SUCI 17A, Lantai 8 Unit 8A, Gandaria Utara, Kebayoran Baru, Jakarta Selatan, 12140","{""nama_jalan"": ""JL. HATI SUCI"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""17A"", ""rt"": null, ""rw"": null, ""kelurahan"": ""Gandaria Utara"", ""kecamatan"": ""Kebayoran Baru"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": null, ""kodepos"": ""12140"", ""detail_unit"": ""Lantai 8 Unit 8A""}"
Tujuan: SMK Karya Wijaya Kusuma Jakarta Blok A10 18 - Lantai 3 Unit 7A - Rt.14/Rw.8 - Grogol Petamburan - Jelambar - Jakbar - DKI Jakarta,"{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""SMK Karya Wijaya Kusuma Jakarta"", ""blok_kavling"": ""A10"", ""nomor"": ""18"", ""rt"": ""14"", ""rw"": ""8"", ""kelurahan"": ""Jelambar"", ""kecamatan"": ""Grogol Petamburan"", ""kota_kabupaten"": ""Kota Jakarta Barat"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": null, ""detail_unit"": ""Lantai 3 Unit 7A""}"
Alamat saya di Pancoran Pancoran Jln KP. RAWA TENGAH No.81B Lantai 4 Unit 7A Jakarta Selatan DKI Jakarta,"{""nama_jalan"": ""JL. KP. RAWA TENGAH"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""81B"", ""rt"": null, ""rw"": null, ""kelurahan"": ""Pancoran"", ""kecamatan"": ""Pancoran"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": null, ""detail_unit"": ""Lantai 4 Unit 7A""}"
Tolong antarkan ke alamat Gang SULTAN HASANUDDIN No. 90 Makasar Makasar Jakarta Tim. 13570,"{""nama_jalan"": ""JL. SULTAN HASANUDDIN"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""90"", ""rt"": null, ""rw"": null, ""kelurahan"": ""Makasar"", ""kecamatan"": ""Makasar"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": null, ""kodepos"": ""13570"", ""detail_unit"": null}"
Alamat saya di gang BUKIT DURI No.37B / RT 02/RW 15 / Marunda / Cilincing / Jakarta U. / 14150 / DKI Jakarta,"{""nama_jalan"": ""JL. BUKIT DURI"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""37B"", ""rt"": ""2"", ""rw"": ""15"", ""kelurahan"": ""Marunda"", ""kecamatan"": ""Cilincing"", ""kota_kabupaten"": ""Kota Jakarta Utara"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""14150"", ""detail_unit"": null}"
Tolong antarkan ke alamat Duren Sawit - Duren Sawit - Bellagio Boutique Mall 48 Blok D2 - Lantai 27 Unit 4A - Jaktim,"{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""Bellagio Boutique Mall"", ""blok_kavling"": ""D2"", ""nomor"": ""48"", ""rt"": null, ""rw"": null, ""kelurahan"": ""Duren Sawit"", ""kecamatan"": ""Duren Sawit"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": null, ""kodepos"": null, ""detail_unit"": ""Lantai 27 Unit 4A""}"
Alamat saya di The Royal Olive Residence No. 17 D8 / Gelora / Tanah Abang / Jakpus / 10270,"{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""The Royal Olive Residence"", ""blok_kavling"": ""D8"", ""nomor"": ""17"", ""rt"": null, ""rw"": null, ""kelurahan"": ""Gelora"", ""kecamatan"": ""Tanah Abang"", ""kota_kabupaten"": ""Kota Jakarta Pusat"", ""provinsi"": null, ""kodepos"": ""10270"", ""detail_unit"": null}"
"Kirim paket ke Jakbar, 11250, Jembatan Lima, Tambora, SMA Perguruan Rakyat 2 Jakarta No. 27 A9, RT 12/RW 13","{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""SMA Perguruan Rakyat 2 Jakarta"", ""blok_kavling"": ""A9"", ""nomor"": ""27"", ""rt"": ""12"", ""rw"": ""13"", ""kelurahan"": ""Jembatan Lima"", ""kecamatan"": ""Tambora"", ""kota_kabupaten"": ""Kota Jakarta Barat"", ""provinsi"": null, ""kodepos"": ""11250"", ""detail_unit"": null}"
Tujuan: Pondok Indah Residences Blok A1 7 / Johar Baru / Tanah Tinggi / Jakarta Pus.,"{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""Pondok Indah Residences"", ""blok_kavling"": ""A1"", ""nomor"": ""7"", ""rt"": null, ""rw"": null, ""kelurahan"": ""Tanah Tinggi"", ""kecamatan"": ""Johar Baru"", ""kota_kabupaten"": ""Kota Jakarta Pusat"", ""provinsi"": null, ""kodepos"": null, ""detail_unit"": null}"
"Alamat saya di LANGSAT No.24 - Rt.14, Rw.2 - Kapuk Muara - Penjaringan - Jakut","{""nama_jalan"": ""JL. LANGSAT"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""24"", ""rt"": ""14"", ""rw"": ""2"", ""kelurahan"": ""Kapuk Muara"", ""kecamatan"": ""Penjaringan"", ""kota_kabupaten"": ""Kota Jakarta Utara"", ""provinsi"": null, ""kodepos"": null, ""detail_unit"": null}"
